CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
35001003730,New Mexico,Bernalillo,1,4903,1808,0,83,0.0169284,0,0,0,0,0,0,3.3,117375,0,1,0,1,0,0,0,0,306.212592124938,3468.1464642398,306.212592124938,15.4485630765557,170.144852753961,15.4485630765557,3468.1464642398,0.70735192009786,170.144852753961,0.034702193096872,835.652648657094,0.170437007680419,645.793161707115,0.131713881645343,2939.97542931325,0.599627866472212,57.3032342009246,0.011687382051994,252.881768605904,0.05157694648295,0,0,25.5581027555745,0.005212747859591,192.42794351757,0.039246980117799,640.754142859717,0.13068613968177,44.12245999078,0.024404015481626,0,0,306.212592124938,0.062454128518242,15.4485630765557,0.003150838889773,118.408548474311,0.024150224041263,19.220065832138,0.003920062376532,239.414042115211,0.04883011260763,8.32901337742805,0.001698758592174,38.093033760786,0.007769331788861,0,0,0.652196874842048,0.000133019962236,19.7243120670318,0.004022906805432,59.9900521934032,0.012235376747584,5.84333167225122,0.003231931234652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1213,837,4191,70,354,0,29,259,858,48,0
35001003731,New Mexico,Bernalillo,1,3593,1257,0,0,0,0,0,0,0,0,0,4.9,151250,1,1,1,1,1,0,0,0,3200.59124730422,3592.99999049201,3200.59124730422,315.388620009049,352.532653543501,315.388620009049,3592.99999049201,0.999999997353747,352.532653543501,0.098116519216115,934.999999456471,0.260228221390613,452.000000737723,0.125800167196695,3180.99998875043,0.885332588018491,20.9999998174607,0.005844697973131,145.999998779268,0.040634566874275,0,0,22.9999995571561,0.006401335807725,221.999998388018,0.061786807232958,744.999995553567,0.207347619135421,16.8301183829225,0.01338911565865,32.6879433384783,0.026004728192902,3200.59124730422,0.890785206597335,315.388620009049,0.087778630673267,806.759817980593,0.224536548282937,432.305547822383,0.120318827671134,2834.15179556689,0.78879816186109,20.260343607515,0.005638837630814,132.360887878807,0.036838543801505,0,0,17.6128658694215,0.004901994397278,196.205347133007,0.054607666889231,641.518596583679,0.17854678446526,15.1190440887494,0.012027879147772,29.42490168539,0.02340883188973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,935,452,3181,21,146,0,23,222,745,17,33
35001003732,New Mexico,Bernalillo,1,7228,2578,0,0,0,0,0,0,0,0,0,7.4,122119,1,1,1,1,1,0,0,0,647.057420387864,3103.38051742565,647.057420387864,37.4346205813344,218.171545915594,37.4346205813344,3103.38051742565,0.42935535658905,218.171545915594,0.03018422051959,882.557309217911,0.122102560766175,227.382063238994,0.031458503491837,2623.92541273136,0.36302233158984,26.4756138981665,0.003662923892939,225.747462126964,0.031232355025867,1.99999997671693,0.000276701712329,20.4197247901174,0.002825086440249,204.812306390423,0.028335958272056,672.141924320781,0.092991411776533,15.8118955598008,0.00613339626059,17.1081706718644,0.006636218259063,647.057420387864,0.089520949140546,37.4346205813344,0.005179111867921,176.073603922501,0.02435993413427,58.5536912851966,0.008100953415218,561.004386499524,0.077615438087925,0,0,41.3230262212455,0.005717076123581,0.999999995343387,0.000138350857131,1.83446633815765,0.000253799991444,41.8955380292609,0.005796283623307,143.504448615014,0.019853963560461,2.85236751713091,0.001106426500051,3.51191124241449,0.001362261924909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,2058,516,5839,140,696,4,77,472,1562,72,45
35001003733,New Mexico,Bernalillo,1,3585,1302,0,148,0.0412831,0,1,0,1,1,1,40.1,28255,0,1,0,1,0,0,0,1,0.857916541397572,2551.92883662506,0.857916541397572,0.637718822807074,1896.93626357242,0.637718822807074,2551.92883662506,0.711835100871707,1896.93626357242,0.529131454274038,826.183853121474,0.230455747035279,98.3264663219451,0.027427187258562,1076.33314097672,0.300232396367288,143.510232925415,0.04003074837529,29.7707390785217,0.008304250788988,2.29005691409111,0.000638788539495,402.286659240722,0.112213851949992,897.738014373928,0.25041506677097,1395.44374862685,0.389245118166488,138.509290262591,0.106381943366045,325.386897028423,0.249913131358236,0.857916541397572,0.000239307263988,0.637718822807074,0.000177885306222,0.285972179844975,0.000079769087823,0,0,0.857916541397572,0.000239307263988,0,0,0,0,0,0,0,0,0,0,0,0,0.040095505537465,0.000030795319153,0.094192614778876,0.000072344558202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537,1106,275,1640,195,40,3,529,1178,1919,189,444
35001003735,New Mexico,Bernalillo,1,6323,2774,0,0,0,0,0,0,0,1,0,15.4,74007,1,1,1,1,1,0,0,1,5663.46634904265,6323.00000528588,5663.46634904265,1820.73117725261,2124.8790162122,1820.73117725261,6323.00000528588,1.00000000083597,2124.8790162122,0.336055514188234,1386.99999712554,0.219357899276538,797.000000116199,0.126047762156603,4661.9999781454,0.737308236303244,111.999998924404,0.017713110694987,302.999999402451,0.047920290906603,0.999999994081008,0.000158152774645,225.000001237349,0.035584374701463,1019.99999695113,0.16131583061065,2788.99998580827,0.441088088851537,102.699186814972,0.037022057251252,233.024105453542,0.08400292193711,5663.46634904265,0.895692922511886,1820.73117725261,0.287953689269748,1298.61968761445,0.205380308020632,555.064138913019,0.087784934194689,4126.73401696962,0.652654438869148,105.097622488707,0.016621480703575,295.603719516086,0.046750548713599,0.999999994081008,0.000158152774645,204.605490081565,0.032358926155554,930.425474949002,0.147149371334652,2558.65089131681,0.404657740205095,75.9579385026532,0.027382097513574,204.263171128774,0.073634885050027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195,1387,797,4662,112,303,1,225,1020,2789,95,230
35001003736,New Mexico,Bernalillo,1,1970,882,0,50,0.0253807,1,1,1,0,0,1,23.5,39500,1,1,1,1,1,0,0,0,549.467896563932,1373.92945010028,549.467896563932,306.95163179934,767.524169042706,306.95163179934,1373.92945010028,0.697426116802177,767.524169042706,0.389606177179039,307.024381526745,0.155849939861292,201.622212429414,0.102346300725591,915.13083262369,0.464533417575477,39.0275838095694,0.019810956248512,17.6349635422229,0.00895175814326,0,0,92.3101973482407,0.046857968197077,309.825881834607,0.157272021235841,686.682232325896,0.348569661079135,72.5135253454209,0.082214881344015,137.986900990363,0.156447733549165,549.467896563932,0.278917713991844,306.95163179934,0.155813011065655,125.093430795706,0.063499203449597,91.0149802983505,0.046200497613376,328.656691800802,0.166830808020712,15.7260585129261,0.007982770818744,11.2134405970573,0.005692101825917,0,0,45.7483322494663,0.023222503679932,148.123385246377,0.07518953565806,289.205179346725,0.146804659566866,34.8909107199287,0.039558855691529,66.3943535146536,0.075277044801195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,452,269,1310,47,19,0,156,438,966,103,196
35001003737,New Mexico,Bernalillo,1,2785,1184,0,9,0.0032316,0,0,0,0,0,0,6.3,143000,0,1,0,1,0,0,0,0,0,1939.8007901233,0,0,177.652256521324,0,1939.8007901233,0.696517339362049,177.652256521324,0.06378896104895,394.549991543779,0.141669655850549,326.926758704707,0.117388423233288,1714.65766800161,0.615676002873111,18.6415374942589,0.006693550267238,80.7770461686886,0.029004325374754,0,0,21.6396194794215,0.00777006085437,104.084918750682,0.037373399910479,308.815671492896,0.110885339853823,9.57337869310802,0.008085623896206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,565,448,2453,29,133,0,30,140,421,11,0
35001003738,New Mexico,Bernalillo,1,4883,2495,0,83,0.0169977,0,0,0,0,0,0,10.1999999999999,81406,0,1,0,1,0,0,0,0,0,3092.98888683319,0,0,745.446415189653,0,3092.98888683319,0.63341980070309,745.446415189653,0.152661563626798,616.475707627832,0.126249376946105,474.32451929152,0.097137931454335,2649.06691010296,0.542508070879165,61.7655822755768,0.012649105524386,105.513763095717,0.021608388919869,3.42171312635764,0.000700739939864,73.1887667127884,0.014988483864999,200.032151088118,0.040965011486406,577.81073134765,0.118331093865994,55.1769153680652,0.022114996139505,103.364696334116,0.041428736005658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,879,843,4091,113,180,8,151,340,981,101,172
35001003803,New Mexico,Bernalillo,0,3180,1351,0,0,0,0,0,0,0,0,0,4.3,98878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180.00001533725,1.00000000482303,389.423713387532,0.122460287228784,610.999996365995,0.192138363637105,474.000002492635,0.149056604557433,2833.00001183593,0.890880506866647,41.9999992745651,0.013207546941687,22.0000000808249,0.006918239019127,0,0,24.9999999033252,0.007861635189725,258.000000159179,0.081132075521755,541.999997610598,0.170440250820943,16.9314400856928,0.012532524119684,16.7306500540134,0.012383900854192,3180.00001533725,1.00000000482303,389.423713387532,0.122460287228784,610.999996365995,0.192138363637105,474.000002492635,0.149056604557433,2833.00001183593,0.890880506866647,41.9999992745651,0.013207546941687,22.0000000808249,0.006918239019127,0,0,24.9999999033252,0.007861635189725,258.000000159179,0.081132075521755,541.999997610598,0.170440250820943,16.9314400856928,0.012532524119684,16.7306500540134,0.012383900854192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,611,474,2833,42,22,0,25,258,542,16,16
35001003804,New Mexico,Bernalillo,0,5473,2220,0,20,0.0036543,0,0,0,0,0,0,3.3,101118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5378.93370053741,0.982812662257887,453.508611905435,0.08286289272893,1142.256944535,0.208707645630368,637.18465550768,0.116423288051833,4775.3089904924,0.872521284577454,38.3592829961678,0.007008822034747,43.7185656142787,0.007988044146588,5.99999982893496,0.001096290851258,66.244784859683,0.012103925609297,449.302083555304,0.082094296282716,1043.61441113388,0.190684160631077,29.2517344543378,0.013176456961413,66.9864104436845,0.030174058758416,4932.80897649946,0.901298917686729,407.434845021507,0.074444517635941,1065.26358767056,0.194639793106262,561.032294237407,0.102509098161412,4364.48043513383,0.797456684658109,32.5879641621256,0.005954314665106,39.2721483594172,0.007175616363862,4.99999981403379,0.00091357570145,58.8344945649487,0.010749953328147,432.633938431202,0.07904877369472,1009.46921684903,0.184445316435051,22.3992363908112,0.010089746121987,60.9284329909267,0.027445240086003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1158,649,4845,39,46,6,69,468,1071,32,68
35001003805,New Mexico,Bernalillo,0,2426,1071,0,0,0,0,0,0,0,0,1,20.8999999999999,57813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283.75324840944,0.941365724818401,841.701283607119,0.346950240563528,380.885205641186,0.157001321368997,444.375890917325,0.183172255118436,1967.65149048688,0.811068215369696,10.2320244278525,0.004217652278587,17.6160120537188,0.007261340500296,0,0,42.9280969865249,0.017695011123877,245.325618448994,0.101123503070484,693.935772523183,0.28604112634921,23.3811041905813,0.021831096349749,112.640397353243,0.105173106772403,2034.90996487818,0.838792236141049,773.750092408282,0.318940681124601,340.715397054592,0.140443279907087,384.924329967768,0.158666253078223,1742.42619389919,0.718230088169497,9.06231104308972,0.003735495071348,16.3049371056349,0.006720913893502,0,0,36.7625358924888,0.015153559724851,230.353980904539,0.094952176794946,654.468128398425,0.269772517888881,21.0803456481047,0.019682862416531,99.2161826418595,0.092638825996134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,401,476,2092,11,18,0,46,259,721,24,113
35001003806,New Mexico,Bernalillo,0,3480,1454,0,0,0,0,0,0,0,0,0,6.5,92984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479.99998440517,0.999999995518729,434.096670398983,0.124740422528444,666.999998384346,0.191666666202398,426.999999788768,0.122701149364589,2984.99999583797,0.857758619493672,25.9999998395612,0.007471264321713,27.9999999380343,0.008045976993688,4.00000005119363,0.001149425302067,32.9999997575946,0.009482758551033,403.999999643843,0.116091953920645,876.000001253777,0.251724138291315,39.919627062903,0.027455039245463,23.929467039333,0.016457680219624,3479.99998440517,0.999999995518729,434.096670398983,0.124740422528444,666.999998384346,0.191666666202398,426.999999788768,0.122701149364589,2984.99999583797,0.857758619493672,25.9999998395612,0.007471264321713,27.9999999380343,0.008045976993688,4.00000005119363,0.001149425302067,32.9999997575946,0.009482758551033,403.999999643843,0.116091953920645,876.000001253777,0.251724138291315,39.919627062903,0.027455039245463,23.929467039333,0.016457680219624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,667,427,2985,26,28,4,33,404,876,36,21
35001003807,New Mexico,Bernalillo,0,4497,1913,0,9,0.0020013,0,0,0,0,1,0,15.9,72500,1,1,0,0,0,1,0,1,1698.80073860988,1698.80073860988,0,484.8437133638,484.8437133638,0,4496.99998212202,0.999999996024466,1339.10218079072,0.297776780251439,913.999994810113,0.203246607696267,525.999997628467,0.11696686627273,3716.99997199838,0.826551027795949,29.0000001124071,0.006448743631845,22.999999785294,0.005114520743895,1.00000005372567,0.000222370481149,81.9999990261726,0.018234378257988,644.999996755351,0.143428951913576,1247.99998890303,0.277518343096071,136.274977187176,0.071236266172073,172.938616263676,0.090401785814781,4496.99998212202,0.999999996024466,1339.10218079072,0.297776780251439,913.999994810113,0.203246607696267,525.999997628467,0.11696686627273,3716.99997199838,0.826551027795949,29.0000001124071,0.006448743631845,22.999999785294,0.005114520743895,1.00000005372567,0.000222370481149,81.9999990261726,0.018234378257988,644.999996755351,0.143428951913576,1247.99998890303,0.277518343096071,136.274977187176,0.071236266172073,172.938616263676,0.090401785814781,1698.80073860988,0.377763117324858,484.8437133638,0.107814924030198,361.219936939918,0.080324646862334,198.143029187037,0.044061158369366,1308.33779580138,0.290935689526658,9.00044214112358,0.002001432541944,6.92376630498301,0.001539641161882,0,0,43.4503942647238,0.009662084559645,331.088327647694,0.073624266766221,586.670170373936,0.130458121052688,17.5222806746386,0.009159582161337,63.6220586156465,0.033257741043203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,914,526,3717,29,23,1,82,645,1248,114,162
35001004001,New Mexico,Bernalillo,1,4936,1516,0,238,0.0482172,1,1,1,0,0,1,31.3999999999999,41250,1,1,1,1,1,0,0,0,4387.90966225469,4933.27492780106,4387.90966225469,2509.1475046819,2826.18947002682,2509.1475046819,4933.27492780106,0.99944791892242,2826.18947002682,0.572566748384689,1339.93755953481,0.271462228430878,448.732292099834,0.090910107799804,2965.00144788721,0.600689110187847,76.9791873327121,0.015595459346173,19.9999999750143,0.004051863852312,1.99999998509883,0.000405186382719,159.989592753023,0.032412802421601,1709.3047240546,0.346293501631808,3685.23779177143,0.746604090715444,34.0061067348888,0.022431468822486,466.350346825026,0.307618962285638,4387.90966225469,0.888960628495684,2509.1475046819,0.508336204352087,1179.12346071379,0.238882386692421,412.689046727471,0.083607991638467,2638.73540012264,0.534589829846564,71.4218150771121,0.014469573556951,12.9010123807674,0.002613657289459,1.99999998509883,0.000405186382719,142.122633472747,0.028793078094155,1520.72882095557,0.308089307324873,3285.45185704379,0.665610181734966,33.9482425233891,0.022393299817539,414.609758489938,0.273489286602862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842,1340,449,2967,77,20,2,160,1710,3687,37,452
35001004300,New Mexico,Bernalillo,1,5085,1820,0,56,0.0110128,0,1,0,0,0,1,32.5,38245,0,1,0,1,0,0,0,0,234.847673416137,3887.85376819083,234.847673416137,142.581016540527,1904.05118888104,142.581016540527,3887.85376819083,0.764573012426909,1904.05118888104,0.374444678246026,1036.76246709621,0.203886424207711,485.854559454252,0.095546619361701,2109.66751461406,0.414880533847407,69.8774974269326,0.013741887399593,4.7344635639165,0.00093106461434,0,0,71.7888213923142,0.014117762319039,1631.78547682822,0.320901765354617,3182.4628149711,0.625853060957936,63.7543900850723,0.035029884662128,366.312250318907,0.201270467208191,234.847673416137,0.046184399885179,142.581016540527,0.028039531276407,65.2853902578353,0.012838818143134,24.5812095403671,0.004834062839797,127.256518363952,0.025025863985045,0.706025823950768,0.000138844803137,0.081044144928455,0.000015937884942,0,0,2.79142379760742,0.000548952565901,104.012662172317,0.020454800820515,192.228904724121,0.037803127772689,7.34920546412468,0.004038024980288,23.4295879602432,0.012873399978156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2843,1363,620,2811,83,7,0,107,2077,4107,97,464
35001004401,New Mexico,Bernalillo,1,3176,1051,0,0,0,1,1,1,0,0,1,26.8999999999999,44419,1,1,1,1,1,0,0,0,1961.5274135993,3174.46291335124,1961.5274135993,883.942296053166,1539.15660001744,883.942296053166,3174.46291335124,0.999516030652157,1539.15660001744,0.484621095723378,866.557831488025,0.272845664826205,397.873664000275,0.125275083123512,2009.17882084182,0.63261297885448,26.999999961401,0.008501259433691,17.0000000894069,0.005352644864423,0,0,55.9368326865237,0.017612352860996,1065.34726560962,0.335436796476583,2832.58926893735,0.891873195509244,33.5734226720214,0.031944265149402,214.7009560859,0.204282546228259,1961.5274135993,0.617609387153435,883.942296053166,0.278319362737143,513.223369917308,0.16159426004953,262.430814400519,0.08262934962233,1232.27502933319,0.387995916036899,20.6745701791296,0.006509625371262,2.59155847877264,0.000815981888782,0,0,17.8435251895439,0.005618238409806,688.142733840359,0.216669626524043,1779.28224659489,0.560227407618041,27.5122823243764,0.026177242934706,133.763870510476,0.127272950057542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,867,398,2010,27,17,0,56,1066,2834,32,215
35001004402,New Mexico,Bernalillo,1,4056,1387,0,9,0.0022189,1,1,1,0,0,1,25.3999999999999,40679,1,1,1,1,1,0,0,0,722.556498885154,3331.63191875544,722.556498885154,344.32677039504,1796.97004162761,344.32677039504,3331.63191875544,0.82140826399296,1796.97004162761,0.443039951091622,846.887226914172,0.208798625965033,455.288560199576,0.112250631212913,2051.02249694865,0.505676158024817,35.6064274366945,0.008778704989323,27.4753382178023,0.006773998574409,3.41517732758075,0.000842006244473,57.90760467574,0.014277022849048,1156.20486893917,0.285060372026424,2682.57364540954,0.661384034864286,99.9750528595604,0.072080066949935,243.079208547978,0.175255377467901,722.556498885154,0.1781450934135,344.32677039504,0.084893187967219,190.590670004487,0.046989810158897,90.9549882635474,0.022424799867739,393.106780111789,0.096919817581802,2.48605149425566,0.000612931827972,5.42894257977604,0.001338496691266,0.613695302978158,0.000151305548072,9.57878286205232,0.002361632855536,311.342254757881,0.076760910936361,600.263601571321,0.147993984608314,27.9611659254878,0.020159456326956,51.658871371299,0.037245040642609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,1040,559,2528,47,32,4,72,1373,3243,115,293
35001004501,New Mexico,Bernalillo,1,3522,1128,0,0,0,0,1,0,0,0,1,29.8999999999999,32636,0,1,0,1,0,0,0,0,0,1984.41317009925,0,0,1058.90111815929,0,1984.41317009925,0.563433608773214,1058.90111815929,0.300653355525069,598.329727321863,0.16988351144857,224.043041020631,0.063612447762814,1019.89189022779,0.289577481609255,33.810800358653,0.009599886529998,5.94180793687701,0.001687055064417,0,0,51.5338230803608,0.01463197702452,873.23486700654,0.247937213800835,1744.24748003482,0.495243463950831,62.1563425771892,0.055103140582615,298.438060879707,0.264572749006833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,1063,396,1871,68,7,0,82,1494,3128,74,504
35001004502,New Mexico,Bernalillo,1,3568,1241,0,7,0.0019619,0,1,0,0,0,1,31.8,32083,0,1,0,1,0,0,0,0,253.374543190002,2778.77469043806,253.374543190002,182.257975816726,1669.41836422495,182.257975816726,2778.77469043806,0.778804565705735,1669.41836422495,0.467886312843317,763.914155235514,0.214101500906814,361.333086005412,0.101270483745911,1663.40733614936,0.466201607665181,28.3241307733114,0.007938377458888,14.9441358575131,0.004188378883832,1.99999997764825,0.000560538110327,73.7986676329746,0.020683483080991,996.30043152906,0.279232183724512,2337.79924467951,0.655212792791343,43.0596240116283,0.034697521363117,288.729778145905,0.232658967079698,253.374543190002,0.071013044616032,182.257975816726,0.051081271249083,65.7710000276565,0.018433576240935,28.0250660181045,0.007854558861576,150.409862279891,0.042155230459611,1.96799175441265,0.000551567195743,1.31065931916236,0.000367337253128,0.524729490280151,0.000147065440101,4.18221640586853,0.001172145853663,94.9790869951248,0.026619699269934,216.54431772232,0.060690672007377,3.1529292166233,0.002540635952154,26.1745827198028,0.021091525156972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,1002,457,2161,38,17,2,92,1258,3021,54,366
35001004602,New Mexico,Bernalillo,1,4407,1549,0,92,0.0208759,0,0,0,0,0,0,14.5,61589,1,1,1,1,1,0,0,0,2708.32801116352,3534.64537626227,2708.32801116352,1080.64689973036,1443.88660933583,1080.64689973036,3534.64537626227,0.802052501988263,1443.88660933583,0.327634810377997,845.955597187604,0.191957249191651,509.301928675047,0.115566582408679,2361.62767836823,0.535881025270758,40.8043843582272,0.009258993500846,13.0799118582508,0.002967985445485,0,0,71.2330492554629,0.016163614534936,1047.90033537174,0.237780879367311,2366.49981482345,0.53698657018912,19.5857939518755,0.012644153616446,193.612343606225,0.12499182931325,2708.32801116352,0.614551398040283,1080.64689973036,0.24521145898125,651.294619540896,0.147786389730178,397.456565382204,0.090187557381939,1835.29043016581,0.416448929014254,30.924628265202,0.007017160940595,11.139620271977,0.002527710522346,0,0,50.6715219294583,0.011497962770469,780.3017995658,0.17705963230447,1762.51205666381,0.399934662279059,5.82493904186412,0.003760451285903,147.319128179375,0.095105957507667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784,1045,621,2793,42,19,0,105,1448,3071,29,209
